App,Review,Sentiment,Rating,Date,Language
Attijari Mobile Tunisie,Application catastrophique,Negative,1,2022-03-25 21:42:24,fr
Attijari Mobile Tunisie,Bien,Positive,5,2022-03-22 23:24:35,fr
Attijari Mobile Tunisie,Excellent application,Positive,5,2022-02-25 14:59:00,fr
Attijari Mobile Tunisie,Nul,Negative,3,2022-02-10 22:04:44,fr
Attijari Mobile Tunisie,Application non compatible avec android 12.,Negative,2,2022-01-31 13:11:21,fr
Attijari Mobile Tunisie,Bien,Positive,5,2022-01-27 20:36:36,fr
Attijari Mobile Tunisie,Application attijari bank ne fonctionne pas pour gerer mon compte,Negative,5,2022-01-25 08:18:19,fr
Attijari Mobile Tunisie,Apriori tout est ok !!!j'arrive à me débrouiller pour trouver ce que je voulais et à tout moment et je ne dévoile pas mon astuce,Positive,5,2022-01-15 07:13:23,fr
Attijari Mobile Tunisie,L'application est inaccessible depuis le 31/12 ça me donne mot de passe erroné alors que j'ai jamais changer de mdp !!!,Negative,1,2022-01-04 18:55:04,fr
Attijari Mobile Tunisie,Trop de lenteur et de repetitions,Negative,2,2022-01-04 14:18:32,fr
Attijari Mobile Tunisie,Excellent *****,Positive,5,2022-01-02 07:22:39,fr
Attijari Mobile Tunisie,"l'accès était tjrs difficile mais mnt, merci dieu, il es devenu impossible vous êtes des super héros dans le domaine de digitalisation .",Negative,1,2021-12-30 11:08:19,fr
Attijari Mobile Tunisie,"Très compliqué pour rajouter un bénéficiaire de la même banque avec le numéro de RIB ,j'ai toute essayer et chaque fois un message d'erreur sois la clé, sois numéro du compte sois le code d'agence, j'ai jamais vu ça un truc super simple devient énormément compliqué",Negative,2,2021-12-17 04:08:52,fr
Attijari Mobile Tunisie,تطبيق فاشل عليكم بمزيد التعديل,Negative,1,2021-12-08 10:18:05,ar
Attijari Mobile Tunisie,nul tellement nul une honte,Negative,1,2021-12-08 08:41:53,fr
Attijari Mobile Tunisie,Application Catastrophique 00000,Negative,1,2021-12-03 16:48:26,fr
Attijari Mobile Tunisie,Bad user experience Lack of services No option to see the validate date,Negative,1,2021-11-27 18:15:33,fr
Attijari Mobile Tunisie,روعة,Positive,5,2021-11-26 05:42:31,fr
Attijari Mobile Tunisie,"Ne fonctionne pas, SMS jamais reçu.",Negative,1,2021-11-14 19:24:25,fr
Attijari Mobile Tunisie,"Catastrophe, l'application n'est pas utile !ça ne rien à voir avec les applications des banques étrangères !",Negative,1,2021-11-12 02:17:37,fr
Attijari Mobile Tunisie,Bien,Positive,5,2021-11-09 08:29:27,fr
Attijari Mobile Tunisie,كان جيت نجم نحطلكم اقل من نجمة راني حطيت العالم طار بيك يا هم,Negative,1,2021-11-04 03:47:30,tnar
Attijari Mobile Tunisie,0000 zero,Negative,1,2021-11-02 11:21:55,fr
Attijari Mobile Tunisie,Bien,Positive,5,2021-10-27 17:51:33,fr
Attijari Mobile Tunisie,Bonne application,Positive,5,2021-10-27 10:30:54,fr
Attijari Mobile Tunisie,Catastrophique. L'application n'est pas agréable à utiliser. Voir attijari maroc pour avoir le bon exemple. Trop de plantages inexpliqués. Lenteur énorme.,Negative,1,2021-10-26 09:14:51,fr
Attijari Mobile Tunisie,Appli.excellente !. Remerciements . .,Positive,5,2021-10-22 11:21:26,fr
Attijari Mobile Tunisie,بطيئ,Negative,1,2021-10-07 17:05:25,ar
Attijari Mobile Tunisie,"L'application dans d'autres pays, Égypte Mauritanie Maroc, est plus développée et riche que celle en Tunisie.",Negative,2,2021-10-02 10:04:12,fr
Attijari Mobile Tunisie,Il est urgent d'introduire des mises à jour de l'application. Elle ne marche plus sur mon téléphone depuis plus qu'un mois,Neutral,3,2021-10-02 07:29:52,fr
Attijari Mobile Tunisie,Du n'importe quoi,Negative,2,2021-10-02 06:33:04,fr
Attijari Mobile Tunisie,C'est vraiment catastrophique !!!!! Depuis 2016 cette application n'est pas mise à jour !!!!!!,Negative,1,2021-09-28 07:17:13,fr
Attijari Mobile Tunisie,N'existe pas une rubrique réclamation sur l'application?,Negative,1,2021-09-23 15:48:29,fr
Attijari Mobile Tunisie,خدمات بطيئة جدا .. إن لم نقل منعدمة منذ مدة,Negative,1,2021-09-23 11:55:49,ar
Attijari Mobile Tunisie,Bien,Positive,4,2021-09-17 06:17:25,fr
Attijari Mobile Tunisie,très mauvais,Negative,1,2021-09-14 09:14:55,fr
Attijari Mobile Tunisie,شبيها ماعادش تخدم البارح و ليوما!!,Negative,1,2021-09-11 07:24:43,tnar
Attijari Mobile Tunisie,Fait bien son travail,Positive,5,2021-09-11 03:58:18,fr
Attijari Mobile Tunisie,Application ne marche pas sous Android 11 sous MIUI 12.5 Poco F3 ! Veuillez fixer le plus vite possible.,Negative,1,2021-09-10 19:33:04,fr
Attijari Mobile Tunisie,Très belle,Positive,5,2021-09-10 15:57:12,fr
Attijari Mobile Tunisie,Ne fonctionne pas,Negative,1,2021-09-10 09:48:13,fr
Attijari Mobile Tunisie,Bien,Positive,5,2021-09-06 12:13:57,fr
Attijari Mobile Tunisie,ليست في المستوى المطلوب,Negative,1,2021-08-28 21:40:02,ar
Attijari Mobile Tunisie,Page blanche .. y a rien .. à désinstaller,Negative,1,2021-08-25 14:28:21,fr
Attijari Mobile Tunisie,Pas de mise a jour... très lente,Negative,1,2021-08-24 13:18:01,fr
Attijari Mobile Tunisie,Bonne application,Positive,5,2021-08-08 21:14:42,fr
Attijari Mobile Tunisie,Nulll,Negative,1,2021-08-05 13:58:30,fr
Attijari Mobile Tunisie,"Il manque l'ajout de bénéficiaires en utilisant IBAN. A chaque fois faut connaître le numéro d'agence, de guichet... Ce n'est pas pratique.",Neutral,3,2021-08-04 13:57:35,fr
Attijari Mobile Tunisie,Pas perfect,Negative,1,2021-08-02 13:32:43,fr
Attijari Mobile Tunisie,Quand j ouvre l application attijeri bank Tunisie il me demande de vérifier la connexion malgré je suis connecté,Negative,1,2021-07-27 13:31:55,fr
Attijari Mobile Tunisie,Nul null,Negative,1,2021-07-25 11:42:56,fr
Attijari Mobile Tunisie,Bon,Positive,4,2021-07-19 12:02:09,fr
Attijari Mobile Tunisie,J'espère que l'indisponibilité de ce truc d'une manière constante n'est pas dû à un trafic quelconques 😗,Negative,1,2021-07-14 18:53:09,fr
Attijari Mobile Tunisie,Nuuuuul............,Negative,1,2021-07-14 06:28:03,fr
Attijari Mobile Tunisie,لم تعد تشتغل في هاتفي لماذا ؟؟؟؟؟,Negative,1,2021-07-14 02:42:44,ar
Attijari Mobile Tunisie,Trop lente application,Negative,1,2021-07-12 10:25:05,fr
Attijari Mobile Tunisie,نسيت mot de passe كيفاش نعمل باش نجم ندخل مرة أخرى,Neutral,4,2021-07-09 12:54:17,tnar
Attijari Mobile Tunisie,Application efficace,Positive,5,2021-07-06 16:31:07,fr
Attijari Mobile Tunisie,Bon trvail,Positive,5,2021-07-04 12:47:28,fr
Attijari Mobile Tunisie,Appli ne fonctionne pas avec la dernière version Android !!!!,Negative,1,2021-06-30 12:35:41,fr
Attijari Mobile Tunisie,ليش ما تشتغل تصبح البضاء,Negative,1,2021-06-20 09:06:57,tnar
Attijari Mobile Tunisie,Good,Positive,5,2021-06-18 20:11:04,en
Attijari Mobile Tunisie,Mauvaise application 😡😡,Negative,1,2021-06-09 19:33:50,fr
Attijari Mobile Tunisie,Sédentaire,Negative,5,2021-06-08 12:01:08,fr
Attijari Mobile Tunisie,Application mediocre avec une expérience utilisateur des années 90,Negative,1,2021-06-07 14:11:44,fr
Attijari Mobile Tunisie,Application toujours indisponible !!!,Negative,1,2021-06-06 13:26:33,fr
Attijari Mobile Tunisie,Mauvaise application 90% de tentative ne passe pas,Negative,1,2021-06-04 23:19:45,fr
Attijari Mobile Tunisie,Application toujours hors service. .depuis 2016 sans mise a jour....!!!!,Negative,1,2021-05-29 15:45:06,fr
Attijari Mobile Tunisie,"Application nulle, tu ne peux pas acceder a ton compte lors de la premiere fois meme si tu as saisi toutes les infos correctes -_- . Donne cette appli aux freelanceurs, je crois que c mieux a faire.",Negative,1,2021-05-29 08:48:39,fr
Attijari Mobile Tunisie,يبدو انه قد تم اصلاح الخلل في التطبيق. جربته منذ قليل وكان ناجحا,Positive,1,2021-05-25 09:29:14,tnar
Attijari Mobile Tunisie,Ne fonctionne pas,Negative,1,2021-05-24 16:37:47,fr
Attijari Mobile Tunisie,Application 3al 7iiiiit,Negative,1,2021-05-22 04:07:07,fr
Attijari Mobile Tunisie,Ne fonctionne pas,Negative,1,2021-05-21 19:17:21,fr
Attijari Mobile Tunisie,Nulllllll,Negative,1,2021-05-21 12:12:38,fr
Attijari Mobile Tunisie,incident d'accès très récurent,Negative,1,2021-05-20 22:17:40,fr
Attijari Mobile Tunisie,ne fonctionne pas !,Negative,1,2021-05-19 14:18:15,fr
Attijari Mobile Tunisie,Nul,Negative,1,2021-05-19 07:40:05,fr
Attijari Mobile Tunisie,Good job,Positive,5,2021-05-18 14:09:52,fr
Attijari Mobile Tunisie,ياسر تاعبة ولت التطبيقة متاعكم شفولها حل,Negative,1,2021-05-17 18:02:30,tnar
Attijari Mobile Tunisie,ايا يعطيكم الصحة وربي يبارك فيكم ،واخيرا تصلحت لمور ،نشالله عاد ربي يديم علينا هالنعمة,Positive,3,2021-05-11 09:39:13,tnar
Attijari Mobile Tunisie,السرقة و عدم إحترام الحرفاء,Negative,1,2021-05-09 05:01:10,ar
Attijari Mobile Tunisie,Toujours enpane l applications,Positive,5,2021-05-06 15:02:05,fr
Attijari Mobile Tunisie,Application nul.... besoin d'amélioration,Negative,1,2021-05-04 15:21:14,fr
Attijari Mobile Tunisie,"J'ai installé cette application sur mon mobile afin que je puisse faire la suivi de mon compte de carte technologique , mais l'application ne fonctionne pas pourquoi ?????!!!!",Negative,1,2021-05-04 13:12:22,fr
Attijari Mobile Tunisie,90% du temps l'application est indisponible.,Negative,1,2021-05-04 12:33:41,fr
Attijari Mobile Tunisie,Une application nulle de chez nulle,Negative,1,2021-05-04 11:07:56,fr
Attijari Mobile Tunisie,Nul,Negative,1,2021-05-04 11:04:37,fr
Attijari Mobile Tunisie,3al 7it barra choufou 7al la7yatkom Dima indisponible malla mawdhou3 fareg 3amlinou,Negative,1,2021-05-04 10:53:36,tnfr
Attijari Mobile Tunisie,Mauvaise application toujours indisponible,Negative,1,2021-05-04 08:25:31,fr
Attijari Mobile Tunisie,شكرا,Positive,5,2021-05-02 22:42:06,ar
Attijari Mobile Tunisie,Ne fonctionne pas sur android 10.,Negative,1,2021-04-29 18:20:56,fr
Attijari Mobile Tunisie,Toujours indisponible?,Negative,1,2021-04-28 22:16:41,fr
Attijari Mobile Tunisie,Elle est vraiment nulle toujours indisponible en plus c'est une ancienne version,Negative,1,2021-04-27 21:59:26,fr
Attijari Mobile Tunisie,Ne fonctionne pas !!!!!,Negative,1,2021-04-24 10:20:38,fr
Attijari Mobile Tunisie,"Depuis plus qu'une semaine l'application est instable, aujourd'hui je serai obligé de faire la queue pendant au moins une heure sous un soleil de plomb pour consulter mon compte",Negative,1,2021-04-20 08:03:41,fr
Attijari Mobile Tunisie,Application bloquée,Negative,1,2021-04-19 16:53:06,fr
Attijari Mobile Tunisie,Ne fonctionne pas.....??????,Negative,1,2021-04-19 14:41:50,fr
Attijari Mobile Tunisie,Ne fonctionne pas depuis 2 mois et manque des informations et détails,Negative,2,2021-04-19 13:37:05,fr
Attijari Mobile Tunisie,تو هاذي ابليكاسيون !!! علاه هكة !,Negative,1,2021-04-19 09:49:33,tnar
Attijari Mobile Tunisie,Application catastrophique et on le paye très chère. Non fonctionnelle avec le dernier système android,Negative,1,2021-04-19 08:53:59,fr
Attijari Mobile Tunisie,Nulle..,Negative,1,2021-04-15 12:39:02,fr
Attijari Mobile Tunisie,Dommage que sa ne fonctionne pas !,Negative,1,2021-04-15 10:55:08,fr
Attijari Mobile Tunisie,"Malgrés qu'elle est trés utile pour moi à nos jours vue le covid 19 ça m'évite la queu devant l'agence ou le distributeur , elle ne fonctionne plus depuis plus d'une semaine c'est dommage.",Negative,3,2021-04-15 09:32:41,fr
Attijari Mobile Tunisie,Pourquoi l'application attijari mobile n'est pas active,Negative,1,2021-04-14 12:15:02,fr
Attijari Mobile Tunisie,Pitoyable,Negative,1,2021-04-13 12:31:22,fr
Attijari Mobile Tunisie,Appli qui ne fonctionne que 1 fois sur 10 et encore...,Negative,1,2021-04-13 09:53:34,fr
Attijari Mobile Tunisie,Tjrs en panne,Negative,1,2021-04-12 12:37:39,fr
Attijari Mobile Tunisie,Une application toujours indisponible pas mis a jour depuis longtemps pas fiable,Negative,1,2021-04-12 06:12:56,fr
Attijari Mobile Tunisie,Waw,Positive,4,2021-04-11 19:28:29,fr
Attijari Mobile Tunisie,Depuis quelques semaines l'application devient nulle 00000,Negative,1,2021-04-10 11:45:45,fr
Attijari Mobile Tunisie,"Un stagiaire pourra évoluer votre application. Le niveau de digitalisation est tellement loin devant. La technologie existe, les ingénieurs pareils, je ne vois que de la mauvaise gestion pour que ça n'évolue pas",Negative,1,2021-04-08 14:17:23,fr
Attijari Mobile Tunisie,ابلكسيون زيرو,Negative,1,2021-04-08 03:50:04,tnar
Attijari Mobile Tunisie,Application nulle ne répond pas et toujours en maintenance vraiment nous sommes en retard des siècles par rapport au autres pays,Negative,1,2021-04-07 10:32:26,fr
Attijari Mobile Tunisie,ياس سيئة نحب نعرف شنوا السبب إلي ميخليهاش تكون أبليكسيون مريقلة. تخدم مرة على 100 سيئة جدا 2021 و حتى أبليكسيون تصلح مفماش,Negative,1,2021-04-06 17:17:39,tnar
Attijari Mobile Tunisie,"Application nul , mis à jour indisponible , accès difficile, toujours des travaux d'amélioration sans amélioration. Je pense changer cette banque à cause de cette application médiocre",Negative,1,2021-04-06 16:49:02,fr
Attijari Mobile Tunisie,L'application ne fonctionne pas ...,Negative,1,2021-04-06 15:27:50,fr
Attijari Mobile Tunisie,Super,Positive,1,2021-04-06 15:00:45,fr
Attijari Mobile Tunisie,Application qui mérite -1,Negative,1,2021-04-06 12:34:36,fr
Attijari Mobile Tunisie,j'essaie d'accéder à mon compte depuis 3 jours j'arrive pas . On me préviens qu'il y'a une maintenance qui va durer éternellement à ce qu'il paraît,Negative,1,2021-04-06 10:58:20,fr
Attijari Mobile Tunisie,Vraiment cette application est nulle toujours ne fonctionne pas,Negative,1,2021-04-06 10:30:09,fr
Attijari Mobile Tunisie,Toujours indisponible,Negative,1,2021-04-06 09:32:45,fr
Attijari Mobile Tunisie,Bonjour Combien de temps va durer l'indisponibilité s'il vous plaît ?,Negative,2,2021-04-06 07:28:52,fr
Attijari Mobile Tunisie,Application qui ne fonctionne presque plus depuis quelques mois!!!,Negative,1,2021-04-06 06:38:01,fr
Attijari Mobile Tunisie,Application qui ne fonctionne plus,Negative,1,2021-04-05 18:21:38,fr
Attijari Mobile Tunisie,Application 0000000,Negative,1,2021-04-05 15:40:38,fr
Attijari Mobile Tunisie,Bellehy ki l app tekhdem mara w 10 le 3lech 3amlinha,Negative,1,2021-04-05 11:20:35,tnfr
Attijari Mobile Tunisie,Application nulle,Negative,1,2021-04-05 10:44:59,fr
Attijari Mobile Tunisie,"C'est nul j'ai jamais vu une application aussi catastrophique.. ça ne fonctionne ni avec une ancienne version Android ni avec une version récente. Étant nouvel client, j'ai été accueilli avec la pire des manières, vos agents d'accueil sont grincheux et super désagréables, je suis un nouveau client et déjà je pense sérieusement à changer de banque. Un service du tiers monde par excellence.",Negative,1,2021-04-04 19:55:31,fr
Attijari Mobile Tunisie,ne marche pas ni l ancienne ni la maj...,Negative,1,2021-04-04 13:25:34,fr
Attijari Mobile Tunisie,Pourquoi je peux pas consulter mon compte épargne sur l'appli attijerirealtime,Negative,2,2021-04-03 19:20:54,fr
Attijari Mobile Tunisie,Mettez votre application à jour.فضحتونا تاخذو في الفلوس والخدمة معطلة,Negative,1,2021-04-03 10:25:00,tnar
Attijari Mobile Tunisie,Mise à jour urgent pour l application 1/10,Negative,1,2021-04-03 07:53:00,fr
Attijari Mobile Tunisie,Sans mise à jour depuis longtemps ainsi beaucoup de bugs et toujours des problèmes de log in au serveur,Negative,1,2021-04-02 14:57:15,fr
Attijari Mobile Tunisie,Nul,Negative,1,2021-04-02 13:37:41,fr
Attijari Mobile Tunisie,Mais c'est affreux!,Negative,1,2021-04-02 13:24:04,fr
Attijari Mobile Tunisie,Catastrophe tout a fait comme la banque,Negative,1,2021-04-02 13:11:43,fr
Attijari Mobile Tunisie,L'application est tout le temps hors service depuis 3 semaines رقمنة الخدمات و العملة في دولة 3000 سنة حضانة,Negative,1,2021-04-02 10:46:15,ar
Attijari Mobile Tunisie,Faut mettre une option pour les reclamations !,Negative,1,2021-04-02 10:46:15,fr
Attijari Mobile Tunisie,C'est nul comme application . Vous devriez mettre à jour votre application pour qu'on puisse l'utiliser sinon ne la garder pas ......,Negative,1,2021-04-02 10:24:56,fr
Attijari Mobile Tunisie,"Application presque toujours indisponible. C'est assez surprenant que vous êtes incapable de monitorer la disponibilité d'un service !! J'ai cette appli depuis quelque années. Presque pas d'évolutions, malgré la marge d'amélioration énorme (correction de bugs et nouvelles fonctionnalités a inclure..) Application qui ne réussit pas a suivre l'évolution technologique.",Negative,1,2021-04-02 10:00:54,fr
Attijari Mobile Tunisie,J'aurais aimé mettre zéro étoile. Une app qui fonctionne une heure par jour qui n'a pas été mise à jour depuis 2016.,Negative,1,2021-04-02 08:08:40,fr
Attijari Mobile Tunisie,Je vous conseille de faire un audit de sécurité et vous verrez les résultats. J'espère que vous bossez déjà sur une refonte de votre infrastructure sinon vous n'allez plus jamais rattraper le train de la digitalisation..,Negative,1,2021-04-02 08:08:40,fr
Attijari Mobile Tunisie,Ne fonctionne pas et ce n'est pas de la sécurité quand vous nous privez des doc et screenshots,Negative,1,2021-04-02 07:33:08,fr
Attijari Mobile Tunisie,Cette application ne fonctionne pas,Negative,1,2021-04-01 16:14:16,fr
Attijari Mobile Tunisie,Un service nul nul nul ça fait 4 semaines en maintenance et pas de résultat. Ça m'énerve beaucoup. Je vais changer votre banque par une autre.,Negative,1,2021-04-01 16:08:34,fr
Attijari Mobile Tunisie,Nulllllll.... aucune réaction et toujours les mêmes réponses... même sur votre interface web ça marche pas,Negative,1,2021-04-01 16:06:41,fr
Attijari Mobile Tunisie,"L'application bug souvent, la connexion est lente et l'ergonomie pas du tout au point. Il faudrait améliorer l'App : Enregistrer le numéro identifiant Ouvrir l'App par empreinte",Negative,1,2021-04-01 15:39:17,fr
Attijari Mobile Tunisie,Catastrophe walah,Negative,1,2021-04-01 14:31:05,tnfr
Attijari Mobile Tunisie,Elle ne fonctionne plus,Negative,1,2021-04-01 13:50:50,fr
Attijari Mobile Tunisie,depuis la dernière mis a jour d'android l'application ne marche plus..et vous vous continuez toujours votre sommeil malgres tt nos reclamations,Negative,1,2021-04-01 13:09:57,fr
Attijari Mobile Tunisie,"Zéro étoile car j'ai 3 semaines à souffrir du problème de l'application ne fonctionne pas attendez et attendez plus de 5 minutes jusqu'à ce qu'il saute la première interface et parfois il n'entre même pas dans la première interface de l'application à problème que je n'ai pas, mais Dans l'application",Negative,1,2021-04-01 12:15:10,fr
Attijari Mobile Tunisie,"Ne marche plus depuis un bon moment, toujours en maintenance",Negative,1,2021-04-01 11:38:16,fr
Attijari Mobile Tunisie,كان فما أقل من ×,Negative,1,2021-04-01 10:43:27,tnar
Attijari Mobile Tunisie,Fonctionne 1 minute/jour,Negative,1,2021-04-01 10:32:41,fr
Attijari Mobile Tunisie,Catastrophe,Negative,1,2021-04-01 09:31:04,fr
Attijari Mobile Tunisie,"Attijari Mobile Tunisie, même en cliquant 24h par jour, vos comptes vous n'y accédez pas",Negative,1,2021-04-01 09:26:46,fr
Attijari Mobile Tunisie,Pour une banque qui gère des centaines de milliards avoir une application pareille c'est inadmissible 5minutes pour se connecter et en plus chaque fois il faut introduire le numéro de compte brabi que ce qu'il fout le service informatique,Negative,1,2021-04-01 09:17:00,fr
Attijari Mobile Tunisie,Tayaraaaaaa,Positive,5,2021-04-01 05:41:43,tnfr
Attijari Mobile Tunisie,pourquoi il ya tjrs des problèmes de serveur. on paie cher pour les services mais résultat est nul.,Negative,1,2021-03-31 17:29:14,fr
Attijari Mobile Tunisie,"Mettez à jour votre appli svp, une honte que la dernière maj date de juin 2016, c'est une appli de finances avec beaucoup de failles de sécurité sans compter les jours entiers de maintenance. Mon conseiller financier est top mais vos infrastructures ne sont clairement pas à la hauteur. Donnez à vos usagers et collaborateurs de vrais outils pour travailler correctement au risque de les voir partir à la concurrence.",Negative,1,2021-03-31 08:48:50,fr
Attijari Mobile Tunisie,Nulll,Negative,2,2021-03-31 08:38:26,fr
Attijari Mobile Tunisie,Ça fait plus d'une semaine qu'elle ne fonctionne plus !!!!!!!,Negative,1,2021-03-31 08:14:51,fr
Attijari Mobile Tunisie,ne fonctionne pas la plupart du temps,Negative,1,2021-03-31 07:46:24,fr
Attijari Mobile Tunisie,Toujours en maintenance et inaccessible vraiment c'est très nul,Negative,1,2021-03-30 16:12:40,fr
Attijari Mobile Tunisie,"Salut votre application ne fonctionne plus, j'ai mis le système Android de mon téléphone et c'est toujours le même problème. Merci de résoudre ce problème.",Negative,1,2021-03-30 15:38:41,fr
Attijari Mobile Tunisie,0 wallet app ye5i tsal7ou walla tfasdou 3anna 3 semaines hakka malla 7ala w malla des ingénieur informatique !!!!,Negative,1,2021-03-30 14:18:32,tnfr
Attijari Mobile Tunisie,Zerooooo,Negative,1,2021-03-30 13:45:30,fr
Attijari Mobile Tunisie,Application inadapté,Positive,5,2021-03-30 11:58:07,fr
Attijari Mobile Tunisie,Un casse-tête pour accéder à mon compte aucune connexion ! C supposé faciliter l'accès à nos données,Negative,1,2021-03-30 11:35:56,fr
Attijari Mobile Tunisie,Cest bizare ne marche plus Cette application est 0,Negative,1,2021-03-30 10:34:05,fr
Attijari Mobile Tunisie,Zebella madem 5adminha twensa,Negative,1,2021-03-30 09:26:51,tnfr
Attijari Mobile Tunisie,رزيييين,Negative,1,2021-03-30 06:30:01,tnar
Attijari Mobile Tunisie,"La version antérieur est beaucoup plu mieux , quelques informations sur le compte ne figurant plu , merci de tenir en compte.",Negative,1,2021-03-29 14:47:47,fr
Attijari Mobile Tunisie,Appilaction 0,Negative,1,2021-03-29 14:19:23,fr
Attijari Mobile Tunisie,Choufoulna 7al lel application 3andha chhar bloquée mayet7alech El compte,Negative,1,2021-03-29 13:19:24,tnfr
Attijari Mobile Tunisie,Application و وهمية,Negative,1,2021-03-29 13:02:23,ar
Attijari Mobile Tunisie,ne fonctione pas,Negative,1,2021-03-29 11:51:46,fr
Attijari Mobile Tunisie,Je ne vais rien dire pour ne pas être désagréable appli zéro,Negative,1,2021-03-29 10:29:29,fr
Attijari Mobile Tunisie,"Ne fonctionne pas 99 fois sur 100. Quand elle ne fonctionne pas, affiche un message comme quoi en maintenance (trop de mauvaise foi ou alors une maintenance toutes les 5 minutes). Le problème dure depuis des années, aucune volonté de le résoudre... peut être aussi que ces gens son complètement incompétents!",Negative,1,2021-03-29 09:14:38,fr
Attijari Mobile Tunisie,Application mt5demch .. صلحوها بربي,Negative,1,2021-03-27 16:36:35,tnar
Attijari Mobile Tunisie,Je viens d'ouvrir un compte chez vous. Je n'arrive même pas à télécharger votre application. Je regrettes de vous avoir choisi.,Negative,1,2021-03-26 16:43:31,fr
Attijari Mobile Tunisie,"C'est quoi cette application, une heure ou deux elle fonctionne dans la journée, le reste c'est toujours en maintenance , ça fait des mois que ça m'arrive. Pensez a soigner un peu votre appli sinon vous risquez de perdre des clients. C'est vraiment Insupportable",Negative,1,2021-03-26 11:43:26,fr
Attijari Mobile Tunisie,"Bonjour, je suis en côte d'ivoire mais vraiment l'application il m'a fatigué beaucoup il est trop long et il répond pas je veut vérifier mon compte mais cette mauvais application il ne répond pas s'il vous plaît il ya un problème sur vos serveur il faut vérifier",Negative,1,2021-03-26 10:34:51,fr
Attijari Mobile Tunisie,Cette application ne fonctionne pas correctement depuis plus que 3 semaines. Elle est devenue insupportable. Veuillez régler ce problème.,Negative,1,2021-03-26 08:43:54,fr
Attijari Mobile Tunisie,Zerooo,Negative,1,2021-03-25 15:11:32,fr
Attijari Mobile Tunisie,L'application ne s'ouvre pas..tjrs la même problème..😡,Negative,2,2021-03-25 14:08:59,fr
Attijari Mobile Tunisie,Application hors service la plupart du temps. Je donne 1 étoile (et c'est déjà beaucoup),Negative,1,2021-03-25 13:31:59,fr
Attijari Mobile Tunisie,لا يعمل منذ اكثر من شهر,Negative,1,2021-03-25 12:25:32,ar
Attijari Mobile Tunisie,The usage of This application becomes unsupportable the server is always down.,Negative,1,2021-03-25 11:28:02,en
Attijari Mobile Tunisie,"L'application ne marche plus. J'ai mis à jour ""Android web view"" et redémarrage etc ... mais l'application ne marche toujours pas. 1 étoile puisqu'il y a pas moins.",Negative,1,2021-03-25 07:18:37,fr
Attijari Mobile Tunisie,Elle est nulle cette aplication,Negative,1,2021-03-25 06:17:37,fr
Attijari Mobile Tunisie,موفقين,Positive,5,2021-03-24 13:46:33,ar
Attijari Mobile Tunisie,"Bonjour l'application ne fonctionne plus depuis plus d'une semaine !! Pas de nouvelles mises à jours ! Veuillez régler ce problème, merci.",Negative,1,2021-03-24 09:59:38,fr
Attijari Mobile Tunisie,Bien,Positive,5,2021-03-24 08:03:15,fr
Attijari Mobile Tunisie,Une raison de plus pour changer de banque...,Negative,1,2021-03-23 11:40:19,fr
Attijari Mobile Tunisie,موقع مسكر في وقت صبان شهريات معناها وقتلي حاجتي بيك ياوجهي خربشاتك لقطاطس,Negative,1,2021-03-23 11:15:55,tnar
Attijari Mobile Tunisie,Bonne application,Positive,5,2021-03-23 09:59:39,fr
Attijari Mobile Tunisie,Cette application est nulle.elle ne fonctionne jamais ..,Negative,1,2021-03-23 08:53:37,fr
Attijari Mobile Tunisie,L'application ne marche plus,Negative,1,2021-03-23 06:33:58,fr
Attijari Mobile Tunisie,0 mat5demch jemla takdhoub alina,Negative,1,2021-03-22 08:24:09,tnfr
Attijari Mobile Tunisie,Ca fait 4 semaines que l'application ne marche pas. Franchement je sens que cette app n'est pas sécurisé du tout.,Negative,1,2021-03-22 08:06:09,fr
Attijari Mobile Tunisie,0 5edmaaa,Negative,1,2021-03-19 21:42:44,tnfr
Attijari Mobile Tunisie,Bien,Positive,5,2021-03-19 11:39:15,fr
Attijari Mobile Tunisie,Bravo,Positive,5,2021-03-19 10:26:38,fr
Attijari Mobile Tunisie,"Tout le monde a raison, ça marche plus, toujours ce message la plateforme est en maintenance. Une banque qui fait rien à sa clientèle est une H",Negative,1,2021-03-18 15:15:21,fr
Attijari Mobile Tunisie,Slt.comment en peut connaitre si les salaires sont remboursés ou nn .aplication ne fonctionne pas,Negative,1,2021-03-18 12:40:18,fr
Attijari Mobile Tunisie,Nulll,Negative,1,2021-03-18 12:17:46,fr
Attijari Mobile Tunisie,Good,Positive,5,2021-03-17 12:36:54,en
Attijari Mobile Tunisie,"Bonjour franchement elle est nulle cette application là et je sais pas à quoi ça sert tant que j'arrive pas ni à consulter mon compte ni à effectuer un transfert, c'est une perte du temps ni plus ni moins. Faut penser réellement à une restructuration car ça devient insupportable de l'utiliser.",Negative,1,2021-03-16 15:06:21,fr
Attijari Mobile Tunisie,Application nulle..zero bien arrondi chay y3ayeffff 0/10,Negative,1,2021-03-16 14:58:27,tnfr
Attijari Mobile Tunisie,medioooooooooocre,Negative,1,2021-03-16 13:08:58,fr
Attijari Mobile Tunisie,L'application est hors ligne depuis 3 jours,Negative,2,2021-03-16 09:29:19,fr
Attijari Mobile Tunisie,خدمات سيئة جدا جدا خدمات لا علاقة ولا صلة لها بالبنوك تستحقون صفر نجمة,Negative,1,2021-03-15 15:45:04,ar
